,claim_status,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,text_length,verified_status_verified,author_ban_status_banned,author_ban_status_under review
8405,1,7,a colleague located an article claiming that a day on mars is about the same length as on earth,681508.0,397542.0,9069.0,7611.0,4660.0,95,False,False,False
13400,0,22,our hypothesis is that bubble wrap was originally designed to be used as wallpaper,8986.0,2840.0,288.0,63.0,7.0,82,False,False,False
15929,0,39,my colleagues' view is that it rains diamonds on jupiter and saturn,4362.0,1730.0,668.0,34.0,4.0,67,False,False,False
9094,1,22,i discovered on the news that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,139433.0,67584.0,16314.0,991.0,476.0,115,False,False,False
8587,1,34,a friend discovered on the news a claim that the hummingbird is the only bird that can fly backwards,615172.0,6772.0,838.0,164.0,75.0,100,False,False,False
13900,0,26,"my friends' understanding is that your heart beats 100,000 times a day",7729.0,1685.0,38.0,13.0,0.0,70,False,False,False
15082,0,27,my family's understanding is that sweden has the most islands of any country,4357.0,631.0,101.0,3.0,1.0,76,False,False,False
9125,1,8,i discovered on the news a claim that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,826877.0,434218.0,43907.0,3657.0,1538.0,141,False,False,False
10078,0,51,my family thinks that flossing your teeth improves memory,8534.0,481.0,69.0,7.0,2.0,57,False,False,False
3622,1,28,someone learned  from the news a claim that smelling green apples help with weight loss,84651.0,10067.0,623.0,66.0,37.0,87,False,False,False
2041,1,34,a friend learned  on a website that buttermilk does not contain any butter,490632.0,159891.0,61504.0,2581.0,588.0,74,False,False,False
3799,1,19,someone read  on an internet forum that 1 in 3 people have never used the internet,836876.0,529324.0,100107.0,8559.0,2525.0,82,False,False,False
2300,1,34,a friend read  online that marie curie is the only person with two nobel prizes in different sciences,572980.0,242539.0,10588.0,5179.0,1183.0,101,False,False,False
18205,0,24,"my family is willing to bet that in japan, its considered good luck when a sumo wrestler makes your baby cry",9315.0,516.0,105.0,12.0,4.0,108,False,False,False
649,1,38,the news claimed someone discovered that the longest recorded tennis match lasted for 11 hours,445225.0,267550.0,64808.0,5680.0,2554.0,94,False,False,False
7923,1,17,someone discovered a report claiming that the average car has more than 100 miles of code in the vehicle’s internal computer,790866.0,58479.0,14156.0,869.0,85.0,124,False,False,False
422,1,46,a friend claimed someone revealed that it is illegal to waste food in french supermarkets,890827.0,30352.0,10728.0,329.0,1.0,89,False,False,False
12654,0,55,our thinking is that losing weight alters brain activity,106.0,24.0,1.0,0.0,0.0,56,False,False,False
1608,1,27,a friend learned  online a claim that buttermilk does not contain any butter,511559.0,66797.0,5471.0,778.0,449.0,76,False,False,True
13266,0,31,our belief is that over 60% of the world's population has access to the internet,7597.0,1290.0,137.0,28.0,0.0,80,True,False,False
11997,0,50,my position is that baked beans are not actually baked,8621.0,1217.0,361.0,4.0,1.0,54,False,False,False
15091,0,47,my family's understanding is that smelling green apples help with weight loss,1274.0,176.0,40.0,3.0,1.0,77,False,False,False
17407,0,22,i am willing to say that the cheetah is the fastest land animal on earth,6164.0,737.0,124.0,2.0,1.0,72,False,False,False
3745,1,11,"someone read  online that the odds of getting a set of cards referred to as a royal flush is 1 in 649,740",65919.0,32.0,0.0,1.0,1.0,105,False,False,False
17656,0,41,i am willing to bet that driving south from detroit will lead to canada,686.0,10.0,2.0,0.0,0.0,71,False,False,False
12092,0,15,my reasoning is that butterflies taste with their feet,7481.0,554.0,123.0,8.0,1.0,54,False,False,False
9268,1,60,"i discovered on the radio a claim that the best selling single of all time is ""white christmas"" by bing crosby",175128.0,63790.0,4735.0,42.0,17.0,110,False,False,True
3113,1,41,"someone learned  on an internet forum that the oldest surviving song is around 3,500 years old",30815.0,4732.0,321.0,31.0,3.0,94,False,False,False
19018,0,22,in our opinion the cheetah is the fastest land animal on earth,2358.0,887.0,10.0,20.0,5.0,62,False,False,False
14786,0,36,my family's view is that an espresso maker has been sent to space,2729.0,840.0,189.0,18.0,7.0,65,False,False,False
13406,0,36,our hypothesis is that a candle’s flame is blue in zero gravity,2906.0,369.0,35.0,2.0,0.0,63,False,False,False
9170,1,34,i discovered on tv that losing weight alters brain activity,671048.0,289747.0,50195.0,4875.0,2446.0,59,False,False,False
18922,0,21,in my opinion adult cats only meow to humans,855.0,113.0,31.0,2.0,1.0,44,False,False,False
2730,1,18,a friend read  in a discussion board a claim that the musical artist prince played 27 different instruments on his debut album,959116.0,245215.0,19274.0,5493.0,2672.0,126,False,False,True
18277,0,12,my colleagues are willing to say that dogs can understand up to 250 hand gestures and words,611.0,236.0,54.0,3.0,1.0,91,False,False,False
17284,0,58,my friends say that the harmonica is the best selling musical instrument,778.0,241.0,64.0,1.0,0.0,72,False,False,False
9310,1,18,i discovered on the radio a claim that ketchup leaves the bottle at a measured speed of 25 miles per year,685476.0,146471.0,11351.0,1439.0,576.0,105,False,False,False
13056,0,44,our sentiment is that a pineapple plant can only produce one pineapple a year,1183.0,200.0,12.0,2.0,0.0,77,False,False,False
8577,1,10,a friend discovered on the news a claim that most car horns honk in the key of f,24841.0,1538.0,265.0,31.0,9.0,80,False,True,False
5425,1,14,i read  in the media a claim that lemurs were previously the size of gorillas,483502.0,230848.0,68558.0,4054.0,1847.0,77,False,False,True
497,1,12,the news mentioned someone discovered that strawberries are the only known fruit to grow their seeds externally,821129.0,7253.0,2231.0,134.0,62.0,111,False,False,False
1906,1,10,a friend learned  on social media a claim that human ears and noses never stop growing,397164.0,97528.0,11344.0,2173.0,495.0,86,False,False,True
8880,1,45,someone discovered on the news a claim that australia has a bright pink lake,43210.0,15973.0,6036.0,354.0,197.0,76,False,False,False
3511,1,14,someone learned  on a website a claim that a dog’s sense of smell is much more powerful than a human's,666007.0,120962.0,41140.0,2015.0,498.0,102,False,False,True
14892,0,27,my family's opinion is that jobs in the field of agriculture are the most prevalent types of jobs in the world,9252.0,802.0,112.0,6.0,0.0,110,False,False,False
16211,0,34,my colleagues' understanding is that the average british driver will spend around 99 days of their life stuck in traffic,4946.0,1673.0,390.0,26.0,2.0,120,False,False,False
9567,1,19,a colleague discovered on the radio that the longest recorded tennis match lasted for 11 hours,136660.0,59857.0,4609.0,671.0,236.0,94,False,False,True
1991,1,19,a friend learned  in a discussion board a claim that australia has the most number of beaches in the world,965544.0,406556.0,43014.0,8419.0,1157.0,106,False,False,False
7296,1,17,a colleague read  in the media that the busiest airport in the world is in the united states,944186.0,483576.0,169674.0,11895.0,1371.0,92,False,False,False
1542,1,6,a friend learned  online that the moon’s craters might be the coldest places in the solar system,761270.0,217806.0,60414.0,4620.0,1436.0,96,False,False,False
12952,0,19,our feeling is that the roar of a lion can be heard up to 5 miles away,9591.0,3450.0,517.0,35.0,10.0,70,False,False,False
1453,1,26,a colleague told them the media revealed sea otters are born unable to swim,85204.0,35862.0,2444.0,333.0,89.0,75,False,False,True
1876,1,17,a friend learned  on social media a claim that 1 in 3 people have never used the internet,76980.0,39177.0,4150.0,311.0,102.0,89,False,False,False
5731,1,13,i read  in the news that the scottish were the first people to fry chicken,205401.0,91939.0,6271.0,1044.0,318.0,74,False,False,False
6799,1,7,a colleague read  on an internet forum a claim that human eyeballs do not grow or change their size as they age,853997.0,357997.0,71456.0,8781.0,3460.0,111,False,True,False
9711,0,40,i believe that 90% of drivers admit to singing in the car,172.0,18.0,4.0,0.0,0.0,57,True,False,False
17461,0,7,i am willing to say that cats can't taste sweet flavors,1999.0,290.0,96.0,6.0,1.0,55,False,False,False
17090,0,30,i can say that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,9610.0,1783.0,523.0,30.0,1.0,115,False,False,False
7658,1,7,someone read a report mentioning that the first gloves used in american sport baseball were fingerless,966841.0,165033.0,28072.0,251.0,36.0,102,False,False,False
1485,1,59,a colleague claimed the media revealed evidence from seymour island suggest that penguins were once 6 ft tall,73119.0,29966.0,3629.0,215.0,8.0,109,False,True,False
3906,1,41,someone read  in the media that there are more than 24 time zones around the world,69349.0,44011.0,11600.0,373.0,73.0,82,False,False,False
15789,0,55,my colleagues' point of view is that 90% of goods are shipped by ocean freight,4210.0,1074.0,20.0,8.0,0.0,78,False,False,True
13474,0,32,my friends' point of view is that adult cats only meow to humans,1930.0,239.0,10.0,3.0,1.0,64,False,False,False
3598,1,31,someone learned  from the news a claim that 4 of the top 10 highest paid atheletes in the world are players in the american national basketball assocation (nba),182360.0,2560.0,409.0,32.0,5.0,160,False,False,False
7629,1,7,a friend discovered a study claiming that the netherlands is home to the population of tallest humans on earth,507745.0,177114.0,26877.0,4315.0,1843.0,110,False,False,False
1558,1,44,a friend learned  online that the largest pair of eyes in the world belongs to the giant squid,579451.0,193089.0,56114.0,3333.0,2043.0,94,False,True,False
4872,1,31,"i learned  on a website that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",172123.0,23867.0,4271.0,200.0,83.0,108,False,False,True
13185,0,10,our reasoning is that the world generates 2.5 quintillion bytes of data every day,3390.0,1208.0,98.0,11.0,3.0,81,False,False,False
11112,0,25,my colleagues feel that take out restaurants have been found in the remains of pompeii,5307.0,797.0,306.0,9.0,2.0,86,False,False,False
15256,0,40,my family's feeling is that the hottest planet in our solar system is venus.,3841.0,323.0,34.0,8.0,1.0,76,False,False,False
1439,1,12,a colleague told them the media revealed some trees in melbourne have email addresses,903163.0,358490.0,96147.0,5240.0,1073.0,85,False,False,False
17916,0,52,my friends are willing to bet that bees can fly higher than mount everest,5160.0,2211.0,699.0,52.0,9.0,73,False,False,False
16802,0,44,my colleagues' belief is that there are more microorganisms in one teaspoon of soil than people on the planet,4560.0,1813.0,704.0,45.0,14.0,109,False,False,False
3519,1,14,someone learned  on a website a claim that a pound of houseflies contains more protein than a pound of beef,465831.0,261167.0,24647.0,6043.0,2565.0,107,False,False,True
11620,0,57,my understanding is that cold water is just as cleansing as hot water,8866.0,3514.0,632.0,49.0,14.0,69,False,False,False
5043,1,17,i learned  from the news a claim that bubble wrap was originally designed to be used as wallpaper,930166.0,478736.0,88557.0,5950.0,149.0,97,False,False,False
9722,0,5,i believe that koalas sleep up to 22 hours per day,2212.0,835.0,143.0,8.0,2.0,50,False,False,False
2520,1,20,a friend read  in the media that a one-armed player scored the winning goal in the first soccer tournament world cup in 1930,174267.0,110323.0,32535.0,2055.0,1169.0,124,False,False,True
9333,1,33,a colleague discovered on the news that artificial banana flavoring is based on an extinct banana type,484252.0,290045.0,95708.0,2070.0,697.0,102,False,False,False
9154,1,52,i discovered on tv that a snail can sleep for three years,480258.0,290936.0,660.0,6910.0,1074.0,57,False,True,False
17136,0,52,i can say that australia has a bright pink lake,4022.0,47.0,11.0,1.0,0.0,47,False,False,False
7303,1,30,a colleague read  in the media that neptune’s winds are the fastest in the solar system,171701.0,19505.0,5344.0,101.0,0.0,87,False,False,False
2375,1,27,a friend read  online a claim that technicolored squirrels roam the lands of southern india,910683.0,201216.0,23532.0,331.0,153.0,91,False,False,False
